ドラゴンにゃんこリーゼ,無,5,フェイ・ヴィルグ,敵軍全体にダメージ(微),ダメージ,全体,微,敵軍全体に魅了付与,魅了付与,全体,,自軍師団に二段男性特攻付与,男,,2,,,,,,,,,
覚醒ツバキ,風,1,嵐刀,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,,,,,
覚醒ツバキ,風,5,国崩しの撃,敵軍単体にダメージ(超),ダメージ,単体,超,自軍城壁拡張(特),城壁拡張,,特,自軍師団に器兵特攻付与,器,,1,,,,,,,,,
覚醒ツバキ,風,3,塵之太刀,敵軍師団一列にダメージ(大),ダメージ,一列,大,敵軍師団防御値ダウン(４０％),防御値,ダウン,４０％,自軍師団に二段人間特攻付与,人,,2,,,,,,,,,
覚醒ツバキ,風,4,疾風百雷,敵軍全体にダメージ(中),ダメージ,全体,中,自軍師団速度値アップ(５０％),速度値,アップ,５０％,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,
覚醒ツバキ,風,5,惨月雷華,敵軍全体にダメージ(特),ダメージ,全体,特,敵軍全体に呪い付与,呪い付与,全体,,自軍師団に二段海洋特攻付与,海,,2,,,,,,,,,
ヴェズルング,闇,2,ハスタ・イグニス,敵軍全体にダメージ(小),ダメージ,全体,小,自軍師団攻撃値アップ(２０％),攻撃値,アップ,２０％,,,,,,,,,,,,,
ヴェズルング,闇,2,ヴァラナート,敵軍師団一列にダメージ(大),ダメージ,一列,大,フォース吸収(中),フォース,吸収,中,自軍師団に神族特攻付与,神,,1,,,,,,,,,
ヴェズルング,,3,暴くロカセナ,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,敵軍師団全能力値ダウン(２５％),全能力値,ダウン,２５％,自軍師団に女性特攻付与,女,,1,,,,,,,,,
ヴェズルング,無,4,テンペスタ・イグニス,敵軍全体にダメージ(特),ダメージ,全体,特,城壁破壊ダメージ(特),城壁ダメージ,,特,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,
ヴェズルング,闇,4,タイラント・イグニス,敵軍単体にダメージ(超),ダメージ,単体,超,敵軍師団防御値ダウン(５０％),防御値,ダウン,５０％,自軍師団に二段竜族特攻付与,竜,,2,,,,,,,,,
魔導大公,闇,2,ブラストマグナム,敵軍師団一列にダメージ(中),ダメージ,一列,中,フォース減少(小),フォース,減少,小,,,,,,,,,,,,,
魔導大公,,3,プロメテウス,自軍師団知力値アップ(４０％),知力値,アップ,４０％,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
魔導大公,闇,4,テンタクルストーム,敵軍師団一列にダメージ(大),ダメージ,一列,大,敵軍師団全能力値ダウン(３０％),全能力値,ダウン,３０％,,,,,,,,,,,,,
魔導大公,,4,エリキシルブースト,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,自軍師団に二段女性特攻付与,女,,2,,,,,,,,,,,,,
魔導大公,闇,5,賢者の創世,敵軍全体にダメージ(特),ダメージ,全体,特,自軍師団に飛行特攻付与,飛,,1,自軍師団に蟲族特攻付与,蟲,,1,,,,,,,,,
イーニア,火,2,レイジング・クロー,敵軍単体にダメージ(中),ダメージ,単体,中,敵軍師団防御値ダウン(２５％),防御値,ダウン,２５％,,,,,,,,,,,,,
イーニア,火,2,ドラゴン・ブリッツ,敵軍師団一列にダメージ(中),ダメージ,一列,中,城壁破壊ダメージ(中),城壁ダメージ,,中,敵軍師団一列の強化を解除,強化解除,一列,,戦闘終了まで強化不能,強化不能,,,,,,,
イーニア,,3,竜麗舞踊,自軍師団攻撃値アップ(３０％),攻撃値,アップ,３０％,自軍師団速度値アップ(３０％),速度値,アップ,３０％,自軍師団に騎士特攻付与,騎,,1,,,,,,,,,
イーニア,火,3,バースト・ロア,敵軍全体にダメージ(小),ダメージ,全体,小,敵軍師団速度値ダウン(２５％),速度値,ダウン,２５％,敵軍師団知力値ダウン(２５％),知力値,ダウン,２５％,,,,,,,,,
イーニア,無,3,竜爪乱舞イストミア,敵軍単体にダメージ(超),ダメージ,単体,超,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,,,,,
ディーシル,闇,2,ふっとびな！,敵軍師団一列にダメージ(大),ダメージ,一列,大,敵軍師団一列に麻痺付与,麻痺付与,一列,,,,,,,,,,,,,,
ディーシル,闇,3,イービル・ストリーム,敵軍全体にダメージ(小),ダメージ,全体,小,敵軍全体に呪い付与,呪い付与,全体,,敵軍全体に毒化付与(３０％),毒化付与,全体,３０％,,,,,,,,,
ディーシル,闇,4,ナックル・ストーム,敵軍師団一列にダメージ(特),ダメージ,一列,特,フォース減少(中),フォース,減少,中,,,,,,,,,,,,,
ディーシル,,4,ダークネス・ハント,自軍師団攻撃値アップ(４５％),攻撃値,アップ,４５％,敵軍師団防御値ダウン(３５％),防御値,ダウン,３５％,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,
ディーシル,闇,5,グニパヘリル,敵軍全体にダメージ(特),ダメージ,全体,特,城壁破壊ダメージ(大),城壁ダメージ,,大,敵軍師団防御値ダウン(１５％),防御値,ダウン,１５％,,,,,,,,,
真オーディン,光,4,軍勢領域・忠誠剣,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団蘇生(大),蘇生,師団,大,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
真オーディン,光,4,守護領域・解放盾,バリア効果(特),バリア,,特,自軍師団全能力値アップ(３５％),全能力値,アップ,３５％,,,,,,,,,,,,,
真オーディン,,1,ハールバルズ,フォース増加(中),フォース,増加,中,自軍師団に二段魔族特攻付与,魔,,2,,,,,,,,,,,,,
真オーディン,光,3,グリムニール,敵軍単体にダメージ(超),ダメージ,単体,超,,,,,,,,,,,,,,,,,
真オーディン,光,5,モード・ラグナロク,敵軍全体にダメージ(特),ダメージ,全体,特,自軍城壁拡張(特),城壁拡張,,特,,,,,,,,,,,,,
ユーフィリア,光,1,癒しの手,自軍師団蘇生(微),蘇生,師団,微,,,,,,,,,,,,,,,,,
ユーフィリア,,2,浄化の雫,自軍師団防御値アップ(２５％),防御値,アップ,２５％,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,自軍師団に二段毒性特攻付与,毒,,2,,,,,
ユーフィリア,無,3,聖樹の祈り,自軍師団蘇生(小),蘇生,師団,小,バリア効果(中),バリア,,中,自軍城壁拡張(小),城壁拡張,,小,,,,,,,,,
アクリス,光,2,祝福の角笛,自軍師団回復(中),回復,師団,中,バリア効果(小),バリア,,小,,,,,,,,,,,,,
アクリス,光,2,リヒト・メッサー,敵軍師団一列にダメージ(小),ダメージ,一列,小,敵軍師団攻撃値ダウン(２０％),攻撃値,ダウン,２０％,自軍師団に夜行特攻付与,夜,,1,,,,,,,,,
アクリス,,1,シュルト・クリーレン,フォース増加(大),フォース,増加,大,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,自軍師団に毒性特攻付与,毒,,1,,,,,
アクリス,光,3,神域への導き,敵軍全体にダメージ(微),ダメージ,全体,微,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,自軍師団に魔族特攻付与,魔,,1,,,,,,,,,
アクリス,無,4,ノイエ・ハイレン,自軍師団蘇生(中),蘇生,師団,中,自軍城壁拡張(大),城壁拡張,,大,,,,,,,,,,,,,
チビユラン,光,2,青空を駆ける白羽,自軍師団回復(中),回復,師団,中,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,,,,,
チビユラン,光,2,象牙細工の月,自軍城壁拡張(大),城壁拡張,,大,バリア効果(小),バリア,,小,フォース増加(中),フォース,増加,中,,,,,,,,,
チビユラン,光,2,闇祓う日輪,自軍師団蘇生(微),蘇生,師団,微,敵軍師団全能力値ダウン(２０％),全能力値,ダウン,２０％,自軍師団に二段夜行特攻付与,夜,,2,,,,,,,,,
チビユラン,,3,竜に捧げる鎮魂歌,敵軍師団攻撃値ダウン(３５％),攻撃値,ダウン,３５％,自軍師団に二段竜族特攻付与,竜,,2,,,,,,,,,,,,,
チビユラン,光,5,無血の白銀満月,自軍師団蘇生(大),蘇生,師団,大,バリア効果(中),バリア,,中,自軍師団に死者特攻付与,死,,1,,,,,,,,,
リーゼ,無,1,祈り唄,自軍師団回復(中),回復,師団,中,バリア効果(微),バリア,,微,,,,,,,,,,,,,
リーゼ,,2,チアフルソング,フォース吸収(大),フォース,吸収,大,自軍師団全能力値アップ(１５％),全能力値,アップ,１５％,,,,,,,,,,,,,
リーゼ,,2,無翼者の為のエレジー,敵軍師団攻撃値ダウン(１５％),攻撃値,ダウン,１５％,自軍師団に竜族特攻付与,竜,,1,自軍師団に飛行特攻付与,飛,,1,,,,,,,,,
リーゼ,風,2,ドラゴンチャント,自軍師団蘇生(小),蘇生,師団,小,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,,,,,
リーゼ,風,4,フェリチタ,自軍師団蘇生(特),蘇生,師団,特,自軍師団全能力値アップ(２５％),全能力値,アップ,２５％,自軍城壁拡張(小),城壁拡張,,小,,,,,,,,,
覚醒シルヴィア,闇,1,ゾア・ターク,敵軍単体にダメージ(微),ダメージ,単体,微,自軍師団蘇生(微),蘇生,師団,微,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
覚醒シルヴィア,闇,2,エヴィル・フレイド,敵軍師団一列にダメージ(小),ダメージ,一列,小,敵軍師団攻撃値ダウン(２５％),攻撃値,ダウン,２５％,敵軍師団防御値ダウン(２５％),防御値,ダウン,２５％,,,,,,,,,
覚醒シルヴィア,闇,3,イル・オルター,敵軍全体にダメージ(微),ダメージ,全体,微,自軍師団蘇生(大),蘇生,師団,大,敵軍全体に呪い付与,呪い付与,全体,,,,,,,,,,
覚醒シルヴィア,,3,カース・レリジョン,フォース吸収(大),フォース,吸収,大,敵軍全体に毒化付与(２０％),毒化付与,全体,２０％,自軍師団に二段神族特攻付与,神,,2,,,,,,,,,
覚醒シルヴィア,闇,4,イレ・カラミティ,自軍師団蘇生(超),蘇生,師団,超,敵軍師団速度値ダウン(５０％),速度値,ダウン,５０％,敵軍全体の強化を解除,強化解除,全体,,戦闘終了まで強化不能,強化不能,,,,,,,
久遠の約束アノーラ,闇,2,ウェディング・ボウズ,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,自軍師団回復(中),回復,師団,中,自軍師団に男性特攻付与,男,,1,,,,,,,,,
久遠の約束アノーラ,闇,3,プラズマ・バリアー,バリア効果(大),バリア,,大,敵軍師団攻撃値ダウン(３０％),攻撃値,ダウン,３０％,自軍師団に女性特攻付与,女,,1,,,,,,,,,
久遠の約束アノーラ,闇,3,レイス・ウェーブ,敵軍全体にダメージ(中),ダメージ,全体,中,フォース減少(中),フォース,減少,中,自軍師団に死者特攻付与,死,,1,,,,,,,,,
久遠の約束アノーラ,闇,5,セカンド・チャンス,自軍師団蘇生(大),蘇生,師団,大,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
久遠の約束アノーラ,闇,5,ロック・フェイト,敵軍全体にダメージ(大),ダメージ,全体,大,自軍師団全能力値アップ(３０％),全能力値,アップ,３０％,敵軍師団全能力値ダウン(３０％),全能力値,ダウン,３０％,,,,,,,,,
紡ぐ天命のルトナ,光,2,天雷,敵軍単体にダメージ(中),ダメージ,単体,中,敵軍単体に麻痺付与,麻痺付与,単体,,自軍師団に人間特攻付与,人,,1,,,,,,,,,
紡ぐ天命のルトナ,光,2,天命,自軍師団回復(小),回復,師団,小,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,,,,,
紡ぐ天命のルトナ,光,3,ジャッジメント,敵軍師団一列にダメージ(大),ダメージ,一列,大,敵軍師団一列に封印付与,封印付与,一列,,自軍師団に死者特攻付与,死,,1,,,,,,,,,
紡ぐ天命のルトナ,,3,クルセイダー,自軍師団全能力値アップ(２５％),全能力値,アップ,２５％,自軍師団に二段魔族特攻付与,魔,,2,,,,,,,,,,,,,
紡ぐ天命のルトナ,光,5,ケリュケイオン,敵軍全体にダメージ(特),ダメージ,全体,特,自軍師団に飛行特攻付与,飛,,1,自軍師団に二段雷霊特攻付与,雷,,2,,,,,,,,,
ヴァーリ,闇,2,ブラックファング,敵軍師団一列にダメージ(小),ダメージ,一列,小,敵軍師団防御値ダウン(１０％),防御値,ダウン,１０％,,,,,,,,,,,,,
ヴァーリ,闇,2,ケイオスブレード,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団に魔族特攻付与,魔,,1,,,,,,,,,,,,,
ヴァーリ,闇,3,イビルスクライド,敵軍師団にダメージ(小),ダメージ,師団,小,自軍師団に神族特攻付与,神,,1,,,,,,,,,,,,,
ヴァーリ,闇,4,混沌領域,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団に女性特攻付与,女,,1,フォース減少(中),フォース,減少,中,,,,,,,,,
ヴァーリ,闇,5,ティルフィング,敵軍師団にダメージ(大),ダメージ,師団,大,自軍師団攻撃値アップ(２５％),攻撃値,アップ,２５％,,,,,,,,,,,,,
覇王ヴァーリ,闇,2,グランドファング,敵軍師団にダメージ(中),ダメージ,師団,中,敵軍師団防御値ダウン(１５％),防御値,ダウン,１５％,,,,,,,,,,,,,
覇王ヴァーリ,闇,3,リベリオンブレード,敵軍師団にダメージ(中),ダメージ,師団,中,自軍師団に神族特攻付与,神,,1,,,,,,,,,,,,,
覇王ヴァーリ,闇,2,マーチオブキングス,敵軍単体にダメージ(特),ダメージ,単体,特,自軍師団に魔族特攻付与,魔,,1,,,,,,,,,,,,,
覇王ヴァーリ,光,4,聖樹領域,敵軍師団一列にダメージ(特),ダメージ,一列,特,自軍師団に二段飛行特攻付与,飛,,2,バリア効果(大),バリア,,大,,,,,,,,,
覇王ヴァーリ,光,5,天剣リディル,敵軍師団にダメージ(特),ダメージ,師団,特,自軍師団攻撃値アップ(４０％),攻撃値,アップ,４０％,自軍師団に二段超越特攻付与,超,,2,,,,,,,,,
魔王ヴァーリ,闇,2,デスファング,敵軍師団一列にダメージ(大),ダメージ,一列,大,フォース減少(中),フォース,減少,中,,,,,,,,,,,,,
魔王ヴァーリ,闇,3,アルカイクスレイヤー,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団に二段女性特攻付与,女,,2,自軍師団に二段神族特攻付与,神,,2,,,,,,,,,
魔王ヴァーリ,闇,4,崩壊の刃,敵軍師団にダメージ(特),ダメージ,師団,特,城壁破壊ダメージ(大),城壁ダメージ,,大,,,,,,,,,,,,,
